LipidProbe,gene_name,logFC,pvalue,hit_annotation,CellLine
PE,CELF1,-0.391699107,0.027065442,no hit,HeLa - Membrane
PE,TFG,-0.817379536,0.028586338,no hit,HeLa - Membrane
PE,RPS10,-1.210294913,0.028613708,no hit,HeLa - Membrane
PE,NACA,-1.00627918,0.029388401,no hit,HeLa - Membrane
PE,TUBB4B,-0.580687231,0.029444783,no hit,HeLa - Membrane
PE,CACYBP,-0.704950887,0.029912838,no hit,HeLa - Membrane
PE,RPS27A,-0.496500512,0.030044388000000002,no hit,HeLa - Membrane
PE,PEBP1,-1.168162456,0.030164042,no hit,HeLa - Membrane
PE,ARCN1,-0.628257885,0.030336778,no hit,HeLa - Membrane
PE,EIF5A,-1.093188047,0.03046651,no hit,HeLa - Membrane
PE,RNF185,0.556871258,0.030491710000000002,no hit,HeLa - Membrane
PE,DDX20,-0.961761161,0.031865587,no hit,HeLa - Membrane
PE,GLOD4,-0.750766626,0.032822243,no hit,HeLa - Membrane
PE,ARPC5L,0.477410141,0.033247804,no hit,HeLa - Membrane
PE,EIF4A2,-0.605535248,0.033248884,no hit,HeLa - Membrane
PE,GCN1,-0.917058088,0.033302106,no hit,HeLa - Membrane
PE,FARSB,-0.890412544,0.033602193,no hit,HeLa - Membrane
PE,CDK5RAP3,0.451299714,0.033916017,no hit,HeLa - Membrane
PE,XPO7,-0.443140561,0.03413045,no hit,HeLa - Membrane
PE,G3BP2,-1.106429453,0.034224902,no hit,HeLa - Membrane
PE,HSPA13,0.494709033,0.034741809,no hit,HeLa - Membrane
PE,SBDS,-0.810192409,0.034844311,no hit,HeLa - Membrane
PE,CSE1L,-0.642338545,0.035103706,no hit,HeLa - Membrane
PE,UBA1,-0.647413103,0.035402926,no hit,HeLa - Membrane
PE,ADAM15,0.478313844,0.035745826,no hit,HeLa - Membrane
PE,KIRREL1,0.374881005,0.03591499,no hit,HeLa - Membrane
PE,RRAS,0.367911074,0.036195657,no hit,HeLa - Membrane
PE,ATL2,0.570259466,0.036227018,no hit,HeLa - Membrane
PE,BPNT1,-0.405527108,0.036248274,no hit,HeLa - Membrane
PE,DNAJC2,-0.706346968,0.036575684,no hit,HeLa - Membrane
PE,PRDX2,-0.968319237,0.03662595,no hit,HeLa - Membrane
PE,PFDN5,-0.809608848,0.036639444,no hit,HeLa - Membrane
PE,TUBB,-0.522366163,0.036793726,no hit,HeLa - Membrane
PE,OTUB1,-0.442929406,0.036823458,no hit,HeLa - Membrane
PE,SYNGR2,-0.606400671,0.036964442,no hit,HeLa - Membrane
PE,SEC24B,-0.673274551,0.037284781,no hit,HeLa - Membrane
PE,PTP4A2,0.523926056,0.037405585,no hit,HeLa - Membrane
PE,RPS24,-1.25836124,0.037406593,no hit,HeLa - Membrane
PE,SEPTIN7,-1.039185316,0.037871689,no hit,HeLa - Membrane
PE,PRKACB,-0.328511111,0.038166303,no hit,HeLa - Membrane
PE,ABHD14B,-0.454370882,0.03834627,no hit,HeLa - Membrane
PE,EEF1A1,-1.423376468,0.038448664,no hit,HeLa - Membrane
PE,NNMT,-0.986492245,0.038692947,no hit,HeLa - Membrane
PE,PUF60,-0.371738783,0.039324796,no hit,HeLa - Membrane
PE,COLGALT1,0.559797744,0.039923276,no hit,HeLa - Membrane
PE,B4GALT1,-0.52983457,0.040323204,no hit,HeLa - Membrane
PE,PTPRJ,0.418284517,0.040333115,no hit,HeLa - Membrane
PE,RAB31,0.378107096,0.04056415,no hit,HeLa - Membrane
PE,PPP2R1A,-0.681899867,0.040959856,no hit,HeLa - Membrane
PE,TNKS1BP1,-0.811849326,0.040990763,no hit,HeLa - Membrane
PE,IARS2,0.373598677,0.041744339,no hit,HeLa - Membrane
PE,HSPA4L,-0.321588269,0.041823512,no hit,HeLa - Membrane
PE,ANP32B,-0.756735978,0.042217407,no hit,HeLa - Membrane
PE,RPLP1,-1.183805118,0.042359139,no hit,HeLa - Membrane
PE,SEC61A1,0.413142586,0.042394473,no hit,HeLa - Membrane
PE,SGTA,-0.65374497,0.042870231,no hit,HeLa - Membrane
PE,EIF5,-0.766397054,0.04287729,no hit,HeLa - Membrane
PE,RPL14,-1.294676575,0.042975457,no hit,HeLa - Membrane
PE,PGK1,-0.698221035,0.043029963,no hit,HeLa - Membrane
PE,YWHAE,-0.638943108,0.043205183,no hit,HeLa - Membrane
PE,KPNB1,-0.561966362,0.043602888,no hit,HeLa - Membrane
PE,ELOB,-0.585811376,0.044078442,no hit,HeLa - Membrane
PE,PTGES,0.399090374,0.04440507,no hit,HeLa - Membrane
PE,SKP1,-0.562909462,0.044575596,no hit,HeLa - Membrane
PE,CERS2,0.518470747,0.04530388,no hit,HeLa - Membrane
PE,VAPA,0.565478446,0.045397793,no hit,HeLa - Membrane
PE,UQCRC2,0.40696469,0.045407226,no hit,HeLa - Membrane
PE,PABPC1,-0.978361578,0.045572643,no hit,HeLa - Membrane
PE,OLR1,0.506477347,0.045749593,no hit,HeLa - Membrane
PE,SEC11A,0.277657934,0.046425476,no hit,HeLa - Membrane
PE,PSME2,-0.605794989,0.046558292,no hit,HeLa - Membrane
PE,CLUH,-0.770676878,0.047122066,no hit,HeLa - Membrane
PE,ICAM1,0.440033531,0.047204906,no hit,HeLa - Membrane
PE,LRRC57,0.350597566,0.048052058,no hit,HeLa - Membrane
PE,NASP,-0.584369399,0.0483877,no hit,HeLa - Membrane
PE,GDPD3,0.425268853,0.048542828,no hit,HeLa - Membrane
PE,ACTR1A,-0.710291669,0.048859887,no hit,HeLa - Membrane
PE,CAPRIN1,-1.307109057,0.048983899,no hit,HeLa - Membrane
PE,EIF4A3,-0.676657074,0.049176552,no hit,HeLa - Membrane
PE,COMT,0.478885021,0.049437526,no hit,HeLa - Membrane
PE,RPSA,-0.927275549,0.04947703,no hit,HeLa - Membrane
PE,SLC16A1,0.411171717,0.049793614,no hit,HeLa - Membrane
PE,SEC23IP,-0.79499556,0.049999601,no hit,HeLa - Membrane
PE,FAM120A,-0.725261967,0.050879628,no hit,HeLa - Membrane
PE,USP14,-0.524305603,0.051664226,no hit,HeLa - Membrane
PE,GEMIN4,-0.602602317,0.05192467,no hit,HeLa - Membrane
PE,APEH,-0.391828927,0.052416348,no hit,HeLa - Membrane
PE,PGD,-0.642043537,0.052459848,no hit,HeLa - Membrane
PE,TXNL1,-0.659886297,0.052571127,no hit,HeLa - Membrane
PE,DEGS1,0.309205453,0.053213953,no hit,HeLa - Membrane
PE,NPM1,0.520169986,0.053434405,no hit,HeLa - Membrane
PE,EIF3G,-1.02410344,0.053807559,no hit,HeLa - Membrane
PE,NPEPPS,-0.311764109,0.053911217,no hit,HeLa - Membrane
PE,ABCC4,0.409960855,0.054310737,no hit,HeLa - Membrane
PE,NUBP1,-0.685004717,0.054366157,no hit,HeLa - Membrane
PE,YIPF5,-0.559185715,0.054703304,no hit,HeLa - Membrane
PE,ANXA3,-0.600677091,0.055509876,no hit,HeLa - Membrane
PE,AP2A1,0.323517267,0.055531153,no hit,HeLa - Membrane
PE,TXNRD1,-0.426220714,0.055803482,no hit,HeLa - Membrane
PE,SPCS3,0.372428197,0.056322621,no hit,HeLa - Membrane
PE,TRIP10,-0.512685643,0.056762132,no hit,HeLa - Membrane
PE,AP2S1,0.376006826,0.056905922,no hit,HeLa - Membrane
PE,SDCBP,0.479218004,0.05756235,no hit,HeLa - Membrane
PE,UQCRFS1,0.32937569,0.057655407,no hit,HeLa - Membrane
PE,WLS,0.398737384,0.057797682,no hit,HeLa - Membrane
PE,ALDOA,-0.480314042,0.058246589,no hit,HeLa - Membrane
PE,GNB1,0.381226064,0.059479783,no hit,HeLa - Membrane
PE,METAP2,-0.934650836,0.059590811,no hit,HeLa - Membrane
PE,PLP2,-0.544879837,0.0599003,no hit,HeLa - Membrane
PE,GLRX3,-0.469624608,0.060684331,no hit,HeLa - Membrane
PE,PRPS1,-0.367784503,0.060965637,no hit,HeLa - Membrane
PE,SCAMP1,-0.527115545,0.061302315,no hit,HeLa - Membrane
PE,GOLT1B,-0.465854623,0.061832084,no hit,HeLa - Membrane
PE,ERBIN,0.336911394,0.062825973,no hit,HeLa - Membrane
PE,CAPZA1,-0.392696705,0.063149694,no hit,HeLa - Membrane
PE,MTDH,0.575084024,0.063535266,no hit,HeLa - Membrane
PE,SEC24D,-0.498292849,0.06386655,no hit,HeLa - Membrane
PE,RAB8A,0.355413921,0.063891234,no hit,HeLa - Membrane
PE,EWSR1,-0.395342673,0.064038727,no hit,HeLa - Membrane
PE,HMOX2,0.467911193,0.064188291,no hit,HeLa - Membrane
PE,PPP1R18,0.507372437,0.064452084,no hit,HeLa - Membrane
PE,KHSRP,-0.281563862,0.065137072,no hit,HeLa - Membrane
PE,EFNB1,0.450037157,0.065746721,no hit,HeLa - Membrane
PE,PAK2,-0.45706957,0.065751366,no hit,HeLa - Membrane
PE,RAB21,0.306835621,0.066680835,no hit,HeLa - Membrane
PE,ANXA11,-0.50098375,0.066796335,no hit,HeLa - Membrane
PE,NUP210,0.432498123,0.066828275,no hit,HeLa - Membrane
PE,ABHD16A,0.268721624,0.067342185,no hit,HeLa - Membrane
PE,MDH1,-0.5576864,0.06804089,no hit,HeLa - Membrane
PE,DYNC1H1,-0.839704753,0.068093266,no hit,HeLa - Membrane
PE,ARF5,-0.517064579,0.068348178,no hit,HeLa - Membrane
PE,SEPTIN10,-0.884014722,0.0685664,no hit,HeLa - Membrane
PE,ITGA6,0.503317015,0.068835735,no hit,HeLa - Membrane
PE,P4HA1,0.545360564,0.068847647,no hit,HeLa - Membrane
PE,API5,-0.460979865,0.069038668,no hit,HeLa - Membrane
PE,EIF3M,-0.999990891,0.069768449,no hit,HeLa - Membrane
PE,RAP1B,0.433095163,0.070803168,no hit,HeLa - Membrane
PE,CSDE1,-1.049610294,0.070868862,no hit,HeLa - Membrane
PE,CPM,0.453908662,0.071777998,no hit,HeLa - Membrane
PE,EIF2A,-0.837684045,0.072979057,no hit,HeLa - Membrane
PE,UBXN4,0.326271578,0.073923219,no hit,HeLa - Membrane
PE,SKIC8,-0.566178175,0.074879125,no hit,HeLa - Membrane
PE,TAP1,0.346452205,0.075004152,no hit,HeLa - Membrane
PE,RPL5,-0.87881459,0.075034391,no hit,HeLa - Membrane
PE,CDH10,0.397776253,0.075425099,no hit,HeLa - Membrane
PE,FKBP3,-0.79419648,0.076286674,no hit,HeLa - Membrane
PE,PEF1,-0.45666444,0.076487988,no hit,HeLa - Membrane
PE,PNP,-0.606543119,0.076735422,no hit,HeLa - Membrane
PE,ABCF1,-0.913452553,0.077257762,no hit,HeLa - Membrane
PE,CALM1,0.450265165,0.077521211,no hit,HeLa - Membrane
PE,RHOA,0.351049754,0.078138088,no hit,HeLa - Membrane
PE,CMPK1,-0.596084812,0.078605408,no hit,HeLa - Membrane
PE,UGDH,-0.393556808,0.078605819,no hit,HeLa - Membrane
PE,CNOT1,-0.713215416,0.079534556,no hit,HeLa - Membrane
PE,DMD,0.46820058,0.079962301,no hit,HeLa - Membrane
PE,KARS1,0.528442221,0.080492152,no hit,HeLa - Membrane
PE,C4BPA,0.547976493,0.080600428,no hit,HeLa - Membrane
PE,LGALS1,0.374051534,0.081087689,no hit,HeLa - Membrane
PE,AP1M1,-0.637810522,0.08130707,no hit,HeLa - Membrane
PE,PLAA,-0.383197837,0.081584395,no hit,HeLa - Membrane
PE,PABPC4,-0.79686899,0.082246328,no hit,HeLa - Membrane
PE,KDSR,0.412759457,0.082624982,no hit,HeLa - Membrane
PE,SERPINB1,-0.577775748,0.082697347,no hit,HeLa - Membrane
PE,LRPAP1,0.575557546,0.083067271,no hit,HeLa - Membrane
PE,HSPH1,-0.338334271,0.084012316,no hit,HeLa - Membrane
PE,HDGF,-0.616858346,0.084068952,no hit,HeLa - Membrane
PE,CLTC,-0.801272922,0.084133069,no hit,HeLa - Membrane
PE,GRB2,-0.470487871,0.084218052,no hit,HeLa - Membrane
PE,QARS1,0.358660313,0.084270246,no hit,HeLa - Membrane
PE,ASPH,0.895820309,0.084669915,no hit,HeLa - Membrane
PE,SNTB2,0.407994843,0.085125742,no hit,HeLa - Membrane
PE,PI4K2A,0.282515542,0.086211305,no hit,HeLa - Membrane
PE,CLPP,0.48274191,0.086223156,no hit,HeLa - Membrane
PE,FKBP10,0.470263859,0.086476437,no hit,HeLa - Membrane
PE,PGRMC1,0.421695484,0.086581991,no hit,HeLa - Membrane
PE,HSPA4,-0.406751586,0.086890767,no hit,HeLa - Membrane
PE,CFL1,0.449348585,0.08733921,no hit,HeLa - Membrane
PE,ESYT1,0.614202994,0.087354394,no hit,HeLa - Membrane
PE,ABCF2,-0.841563588,0.087388191,no hit,HeLa - Membrane
PE,POFUT1,0.371680808,0.087754237,no hit,HeLa - Membrane
PE,EIF3I,-0.49675627,0.087898495,no hit,HeLa - Membrane
PE,MBOAT7,0.621201864,0.088311133,no hit,HeLa - Membrane
PE,DYNLL1,-0.526947818,0.088449356,no hit,HeLa - Membrane
PE,SSB,-0.667699831,0.088611552,no hit,HeLa - Membrane
PE,POGLUT3,0.395378649,0.088819601,no hit,HeLa - Membrane
PE,VKORC1,0.69608704,0.088898042,no hit,HeLa - Membrane
PE,VDAC1,0.596202671,0.089566574,no hit,HeLa - Membrane
PE,FUBP1,-0.383878224,0.089611037,no hit,HeLa - Membrane
PE,ZMPSTE24,0.569228174,0.09049822,no hit,HeLa - Membrane
PE,STT3B,1.075332541,0.090610477,no hit,HeLa - Membrane
PE,CCDC47,0.826932256,0.091722091,no hit,HeLa - Membrane
PE,RPS15,-0.848562548,0.091935357,no hit,HeLa - Membrane
PE,RPL7,-0.960007858,0.093117593,no hit,HeLa - Membrane
PE,VMP1,0.465578916,0.093791868,no hit,HeLa - Membrane
PE,COPB1,-0.473647387,0.094922135,no hit,HeLa - Membrane
PE,ACSL4,0.70038255,0.095073692,no hit,HeLa - Membrane
PE,ANP32A,-0.616059077,0.095635315,no hit,HeLa - Membrane
PE,MIA3,0.81915903,0.096146078,no hit,HeLa - Membrane
PE,CAT,0.54084732,0.097195008,no hit,HeLa - Membrane
PE,GET3,-0.352895076,0.097236886,no hit,HeLa - Membrane
PE,DDX3X,-0.786977863,0.097960902,no hit,HeLa - Membrane
PE,RPLP2,-0.96315516,0.098062345,no hit,HeLa - Membrane
PE,SEC61B,0.340072817,0.098112454,no hit,HeLa - Membrane
PE,PDHA1,0.691223443,0.098390267,no hit,HeLa - Membrane
PE,CTNND1,0.559453596,0.098748382,no hit,HeLa - Membrane
PE,ADAM9,0.416299796,0.098905794,no hit,HeLa - Membrane
PE,FXR1,-0.828117393,0.099275596,no hit,HeLa - Membrane
PE,PTGFRN,0.419661031,0.099557587,no hit,HeLa - Membrane
PE,LTA4H,-0.598381335,0.099829059,no hit,HeLa - Membrane
PE,ST13,-0.57277411,0.100055047,no hit,HeLa - Membrane
PE,SCP2,0.728914139,0.100541077,no hit,HeLa - Membrane
PE,MSN,1.079796843,0.100713556,no hit,HeLa - Membrane
PE,CYBA,0.525368282,0.100916287,no hit,HeLa - Membrane
PE,GPD2,0.375879637,0.100928978,no hit,HeLa - Membrane
PE,F11R,0.450596094,0.101090504,no hit,HeLa - Membrane
PE,NCEH1,0.482064788,0.101125494,no hit,HeLa - Membrane
PE,RAB5B,0.358286982,0.102839473,no hit,HeLa - Membrane
PE,RPS20,-1.042775502,0.102857425,no hit,HeLa - Membrane
PE,BTN2A1,0.292035737,0.102931842,no hit,HeLa - Membrane
PE,MARCKS,0.686869017,0.103292587,no hit,HeLa - Membrane
PE,HMGB1,-0.66475508,0.103435168,no hit,HeLa - Membrane
PE,FLOT2,0.488564105,0.103556442,no hit,HeLa - Membrane
PE,YBX1,-1.026493125,0.103969579,no hit,HeLa - Membrane
PE,TARDBP,-0.726145887,0.105020119,no hit,HeLa - Membrane
PE,IGF2BP1,-0.762422621,0.106285421,no hit,HeLa - Membrane
PE,BUB3,-0.296420838,0.107436434,no hit,HeLa - Membrane
PE,S100A13,-0.737328906,0.107477104,no hit,HeLa - Membrane
PE,GEMIN5,-0.71423898,0.107574441,no hit,HeLa - Membrane
PE,CTTN,0.530442446,0.107760614,no hit,HeLa - Membrane
PE,FARSA,-0.618244355,0.108587843,no hit,HeLa - Membrane
PE,JAK1,0.578711182,0.108620639,no hit,HeLa - Membrane
PE,TMEM115,-0.481684284,0.108740389,no hit,HeLa - Membrane
PE,PALS2,0.421888615,0.109292214,no hit,HeLa - Membrane
PE,FAF2,0.452121606,0.109464091,no hit,HeLa - Membrane
PE,S100P,-1.003281379,0.109691435,no hit,HeLa - Membrane
PE,SCFD1,-0.344246354,0.109706488,no hit,HeLa - Membrane
PE,LIFR,0.272573958,0.109811395,no hit,HeLa - Membrane
PE,ENO1,-0.525122057,0.110201791,no hit,HeLa - Membrane
PE,TUFM,0.737665037,0.110456611,no hit,HeLa - Membrane
PE,RPS25,-1.143588127,0.110751216,no hit,HeLa - Membrane
PE,MOV10,-0.473270831,0.110900673,no hit,HeLa - Membrane
PE,ADPGK,0.284884727,0.111016964,no hit,HeLa - Membrane
PE,RPL22,-1.217732346,0.111259665,no hit,HeLa - Membrane
PE,NCL,0.444238935,0.111358056,no hit,HeLa - Membrane
PE,TBL2,0.873937917,0.111690758,no hit,HeLa - Membrane
PE,RPS11,-1.021558113,0.113738064,no hit,HeLa - Membrane
PE,PLA2G4A,-0.205154689,0.114170048,no hit,HeLa - Membrane
PE,TKT,-0.340939054,0.115960857,no hit,HeLa - Membrane
PE,RPL36,-1.229478661,0.116406635,no hit,HeLa - Membrane
PE,RBMS1,-0.868676423,0.11662549999999999,no hit,HeLa - Membrane
PE,ATL3,0.244854563,0.116724705,no hit,HeLa - Membrane
PE,RPS26,-0.938332323,0.116743906,no hit,HeLa - Membrane
PE,SPTBN1,0.34745275,0.117172807,no hit,HeLa - Membrane
PE,EEF2,-0.843334092,0.118188719,no hit,HeLa - Membrane
PE,PSAT1,-0.240394855,0.118558844,no hit,HeLa - Membrane
PE,RUVBL1,-0.717067647,0.118774612,no hit,HeLa - Membrane
PE,RPS14,-0.89694321,0.119006142,no hit,HeLa - Membrane
PE,RPS18,-1.0336952,0.119271251,no hit,HeLa - Membrane
PE,BZW2,-0.398202342,0.120386083,no hit,HeLa - Membrane
PE,EPB41L2,0.64686858,0.122247522,no hit,HeLa - Membrane
PE,ADRM1,-0.439490836,0.122629068,no hit,HeLa - Membrane
PE,IGF2BP3,-0.752919833,0.122879108,no hit,HeLa - Membrane
PE,MTHFD1,-0.713128959,0.123125256,no hit,HeLa - Membrane
PE,MCAM,0.550378693,0.123268107,no hit,HeLa - Membrane
PE,FARP1,0.403733048,0.123378836,no hit,HeLa - Membrane
PE,RPL4,-1.085198621,0.124818099,no hit,HeLa - Membrane
PE,RPS16,-1.015993452,0.124860749,no hit,HeLa - Membrane
PE,RPLP0,-0.768896591,0.12532026,no hit,HeLa - Membrane
PE,POTEKP,0.358345798,0.125546094,no hit,HeLa - Membrane
PE,GSPT1,-0.585809856,0.12584204,no hit,HeLa - Membrane
PE,CLPTM1,0.424248831,0.126364931,no hit,HeLa - Membrane
PE,SUPT16H,0.349644412,0.126449128,no hit,HeLa - Membrane
PE,NRDC,-0.287800216,0.126506582,no hit,HeLa - Membrane
PE,EIF1AX,-1.058935283,0.126987202,no hit,HeLa - Membrane
PE,STXBP3,0.518653867,0.127025606,no hit,HeLa - Membrane
PE,RPS15A,-0.82843897,0.127119767,no hit,HeLa - Membrane
PE,TMEM230,-0.539927632,0.127135783,no hit,HeLa - Membrane
PE,LIMA1,0.834056535,0.127378859,no hit,HeLa - Membrane
PE,YKT6,-0.265853821,0.127720615,no hit,HeLa - Membrane
PE,RPS6,-1.071975498,0.127907801,no hit,HeLa - Membrane
PE,RPS3,-0.962346159,0.128364477,no hit,HeLa - Membrane
PE,PURA,-0.798834676,0.12855474,no hit,HeLa - Membrane
PE,CNPY3,0.413206437,0.128921681,no hit,HeLa - Membrane
PE,GPRC5C,0.388468028,0.130138529,no hit,HeLa - Membrane
PE,DDX6,-0.59241486,0.130201566,no hit,HeLa - Membrane
PE,RPL24,-1.070665705,0.131021189,no hit,HeLa - Membrane
PE,RPL11,-0.955818257,0.131190951,no hit,HeLa - Membrane
PE,RPS19,-1.109508583,0.131524863,no hit,HeLa - Membrane
PE,FXR2,-0.665177979,0.131979886,no hit,HeLa - Membrane
PE,ARL15,0.289887601,0.132263314,no hit,HeLa - Membrane
PE,PTPN1,0.563038054,0.132585441,no hit,HeLa - Membrane
PE,PAFAH1B1,-0.714024051,0.132733469,no hit,HeLa - Membrane
PE,RPS3A,-0.945531028,0.132846379,no hit,HeLa - Membrane
PE,PIPSL,0.362348609,0.13322424,no hit,HeLa - Membrane
PE,KTN1,0.632301933,0.133637761,no hit,HeLa - Membrane
PE,SEPTIN6,-0.524870315,0.133960383,no hit,HeLa - Membrane
PE,MAT2A,-0.359354937,0.134209662,no hit,HeLa - Membrane
PE,CORO1C,0.625150465,0.134451963,no hit,HeLa - Membrane
PE,ACTN4,1.044179319,0.134496161,no hit,HeLa - Membrane
PE,NONO,0.314056745,0.134871729,no hit,HeLa - Membrane
PE,LXN,-0.513066072,0.13496367,no hit,HeLa - Membrane
PE,CALR,0.477768061,0.13519695,no hit,HeLa - Membrane
PE,TMX3,0.437476011,0.135317913,no hit,HeLa - Membrane
PE,VBP1,-0.478563924,0.135465247,no hit,HeLa - Membrane
PE,RPS17,-0.970275579,0.135704179,no hit,HeLa - Membrane
PE,NQO2,-0.470687996,0.136141757,no hit,HeLa - Membrane
PE,EIF2S1,-0.759416188,0.13631774,no hit,HeLa - Membrane
PE,PSME1,-0.756914647,0.137270111,no hit,HeLa - Membrane
PE,RPS29,-0.754607492,0.137714583,no hit,HeLa - Membrane
PE,CSNK1G2,0.473292045,0.138436697,no hit,HeLa - Membrane
PE,RPL34,-1.17792721,0.138796225,no hit,HeLa - Membrane
PE,RPS7,-0.959833694,0.139611631,no hit,HeLa - Membrane
PE,GPRC5A,0.582636534,0.140435818,no hit,HeLa - Membrane
PE,RPS23,-0.94387749,0.140446719,no hit,HeLa - Membrane
PE,SLC4A2,0.678547883,0.141845825,no hit,HeLa - Membrane
PE,RACGAP1,0.840816448,0.142674226,no hit,HeLa - Membrane
PE,PITPNB,-0.376696538,0.142679721,no hit,HeLa - Membrane
PE,APMAP,0.461016086,0.142966218,no hit,HeLa - Membrane
PE,ITGB1,0.587400237,0.143345088,no hit,HeLa - Membrane
PE,AUP1,0.388735061,0.143695626,no hit,HeLa - Membrane
PE,SMN2,-0.668115315,0.144490914,no hit,HeLa - Membrane
PE,RANBP2,0.26628776,0.144817685,no hit,HeLa - Membrane
PE,RPL13,-0.964893688,0.144963816,no hit,HeLa - Membrane
PE,CNP,0.682032669,0.145978868,no hit,HeLa - Membrane
PE,RPS4X,-0.906007724,0.147462377,no hit,HeLa - Membrane
PE,DBN1,0.610600343,0.147755496,no hit,HeLa - Membrane
PE,RPS2,-1.061616706,0.148683093,no hit,HeLa - Membrane
PE,SLC2A1,0.330243708,0.150120353,no hit,HeLa - Membrane
PE,RPL30,-0.925670113,0.150167165,no hit,HeLa - Membrane
PE,NME2,-0.396756793,0.150519654,no hit,HeLa - Membrane
PE,ANXA1,-0.235135022,0.150703214,no hit,HeLa - Membrane
PE,KIF23,0.878527436,0.151182997,no hit,HeLa - Membrane
PE,RPL36A,-0.926722584,0.151460506,no hit,HeLa - Membrane
PE,PDLIM1,0.378473764,0.151731019,no hit,HeLa - Membrane
PE,APOO,0.915500484,0.151919048,no hit,HeLa - Membrane
PE,EFHD2,0.283938013,0.152154403,no hit,HeLa - Membrane
PE,FUBP3,-0.608851446,0.15234992,no hit,HeLa - Membrane
PE,TMEM259,0.479151319,0.154103101,no hit,HeLa - Membrane
PE,EXOC7,0.254009196,0.154245831,no hit,HeLa - Membrane
PE,DRG1,-0.977108116,0.154310073,no hit,HeLa - Membrane
PE,CD58,0.275728331,0.155141509,no hit,HeLa - Membrane
PE,RPL10,-0.659341517,0.15590682,no hit,HeLa - Membrane
PE,ALDOC,-0.305419341,0.156765703,no hit,HeLa - Membrane
PE,RP2,0.347619014,0.157248617,no hit,HeLa - Membrane
PE,EIF3F,-0.361077486,0.157452629,no hit,HeLa - Membrane
PE,DAB2,0.197304442,0.157763669,no hit,HeLa - Membrane
PE,PDCD10,-0.36191439,0.158764131,no hit,HeLa - Membrane
PE,RACK1,-0.688125018,0.15918852,no hit,HeLa - Membrane
PE,RPL21,-0.944398786,0.159256278,no hit,HeLa - Membrane
PE,GRPEL1,0.470064321,0.159885638,no hit,HeLa - Membrane
PE,NPTN,0.608213317,0.160664697,no hit,HeLa - Membrane
PE,RPS27,-0.875657772,0.160923217,no hit,HeLa - Membrane
PE,MFSD12,0.473017286,0.161342467,no hit,HeLa - Membrane
PE,PFAS,-0.300409426,0.162611673,no hit,HeLa - Membrane
PE,RSU1,-0.378778653,0.163131365,no hit,HeLa - Membrane
PE,LMBRD1,0.298924997,0.163290288,no hit,HeLa - Membrane
PE,EIF2S3,-0.768462028,0.163500854,no hit,HeLa - Membrane
PE,RPL10A,-1.073027732,0.163620755,no hit,HeLa - Membrane
PE,RPS5,-0.913121844,0.164407527,no hit,HeLa - Membrane
PE,HDLBP,-0.600617161,0.165199961,no hit,HeLa - Membrane
PE,RTRAF,-0.543255974,0.165793842,no hit,HeLa - Membrane
PE,TECR,0.568496139,0.167989276,no hit,HeLa - Membrane
PE,RPL17,-0.995096326,0.169545576,no hit,HeLa - Membrane
PE,VAMP3,-0.245790101,0.169555464,no hit,HeLa - Membrane
PE,CD59,0.29630323,0.170259831,no hit,HeLa - Membrane
PE,FMR1,-0.64103973,0.170825797,no hit,HeLa - Membrane
PE,LRP8,-0.318864864,0.171640138,no hit,HeLa - Membrane
PE,ERAP1,0.439397025,0.171653483,no hit,HeLa - Membrane
PE,ITFG1,0.286701903,0.172031721,no hit,HeLa - Membrane
PE,RPL7A,-0.942021507,0.172065798,no hit,HeLa - Membrane
PE,TSR1,-0.502106401,0.174068433,no hit,HeLa - Membrane
PE,RPL18A,-0.821070644,0.174321086,no hit,HeLa - Membrane
PE,MYDGF,0.304475649,0.17533654,no hit,HeLa - Membrane
PE,ARPC2,0.616670887,0.175854943,no hit,HeLa - Membrane
PE,SYNCRIP,-0.713577453,0.176080317,no hit,HeLa - Membrane
PE,LONP1,0.661712988,0.176422108,no hit,HeLa - Membrane
PE,RUVBL2,-0.452755575,0.176552759,no hit,HeLa - Membrane
PE,RPL9P9,-0.989547213,0.176571792,no hit,HeLa - Membrane
PE,NOP16,-0.547679978,0.176996025,no hit,HeLa - Membrane
PE,P4HA2,0.398047882,0.177200439,no hit,HeLa - Membrane
PE,TMEM205,0.258736274,0.177918457,no hit,HeLa - Membrane
PE,FAU,-1.14914672,0.178444627,no hit,HeLa - Membrane
PE,RPS8,-0.797873622,0.179099206,no hit,HeLa - Membrane
PE,RPL26,-1.017597008,0.179711512,no hit,HeLa - Membrane
PE,RPL23A,-0.934090922,0.17972467,no hit,HeLa - Membrane
PE,SET,-0.9971702,0.180208212,no hit,HeLa - Membrane
PE,TLN1,0.219014892,0.181409799,no hit,HeLa - Membrane
PE,RNF5,0.315484449,0.182771642,no hit,HeLa - Membrane
PE,PSMB6,-0.473480953,0.183584184,no hit,HeLa - Membrane
PE,TAOK1,-0.321516671,0.183794054,no hit,HeLa - Membrane
PE,PC,0.31096849,0.18429506,no hit,HeLa - Membrane
PE,HNRNPK,-0.421671585,0.184516992,no hit,HeLa - Membrane
PE,RAP2C,0.359073128,0.184829312,no hit,HeLa - Membrane
PE,PLOD1,0.279898611,0.185251799,no hit,HeLa - Membrane
PE,PLIN2,-0.207042697,0.186107271,no hit,HeLa - Membrane
