gene_name,protein_id,Protein.Description,LipidProbe,sample,logFC,AveExpr,pvalue,hit_annotation
RPS27,P42677,40S ribosomal protein S27,PA,cytosol,-1.696298398,21.71510735,3.75e-9,no hit
KPNA6,O60684,Importin subunit alpha-7,PA,cytosol,-1.223020387,22.51780137,3.77e-9,no hit
ADH5,P11766,Alcohol dehydrogenase class-3,PA,cytosol,-1.723570413,23.02647189,3.81e-9,no hit
SMN2,Q16637,Survival motor neuron protein,PA,cytosol,-1.424128039,19.35459127,3.82e-9,no hit
PSMA7,O14818,Proteasome subunit alpha type-7,PA,cytosol,-1.619855159,23.51297193,3.85e-9,no hit
NAXE,Q8NCW5,NAD(P)H-hydrate epimerase,PA,cytosol,-1.45104213,20.87142613,3.86e-9,no hit
GLMN,Q92990,Glomulin,PA,cytosol,-1.908796099,21.22349788,3.86e-9,no hit
RBM39,Q14498,RNA-binding protein 39,PA,cytosol,-1.069636596,20.60491604,3.88e-9,no hit
PSMB1,P20618,Proteasome subunit beta type-1,PA,cytosol,-1.16127088,22.65768867,4.05e-9,no hit
SDCBP,O00560,Syntenin-1,PA,cytosol,-1.778384554,18.07035306,4.06e-9,no hit
KPNA1,P52294,Importin subunit alpha-5,PA,cytosol,-1.100099239,17.95542039,4.09e-9,no hit
DNM2,P50570,Dynamin-2,PA,cytosol,-1.224070265,19.27596515,4.11e-9,no hit
GEMIN5,Q8TEQ6,Gem-associated protein 5,PA,cytosol,-1.113579667,21.45551716,4.13e-9,no hit
CDC123,O75794,Cell division cycle protein 123 homolog,PA,cytosol,-1.530051797,21.95362502,4.16e-9,no hit
TPI1,P60174,Triosephosphate isomerase,PA,cytosol,-1.908895278,24.06544088,4.2e-9,no hit
PSMA5,P28066,Proteasome subunit alpha type-5,PA,cytosol,-1.208670687,20.99488614,4.27e-9,no hit
NAPA,P54920,Alpha-soluble NSF attachment protein,PA,cytosol,-1.408069669,17.76500354,4.32e-9,no hit
TBCE,Q15813,Tubulin-specific chaperone E,PA,cytosol,-1.407431409,18.60499537,4.41e-9,no hit
RPS29,P62273,40S ribosomal protein S29,PA,cytosol,-1.70647251,23.55621237,4.45e-9,no hit
CCT3,P49368,T-complex protein 1 subunit gamma,PA,cytosol,-1.793453343,24.54686837,4.49e-9,no hit
GNPNAT1,Q96EK6,Glucosamine 6-phosphate N-acetyltransferase,PA,cytosol,-1.695540435,20.24341163,4.5e-9,no hit
SCRN2,Q96FV2,Secernin-2,PA,cytosol,-1.510353051,18.80412535,4.59e-9,no hit
PDE4D,Q08499,"cAMP-specific 3',5'-cyclic phosphodiesterase 4D",PA,cytosol,-1.327150328,20.32245081,4.65e-9,no hit
PRRC2C,Q9Y520,Protein PRRC2C,PA,cytosol,-1.878926232,20.75839337,4.65e-9,no hit
COPB2,P35606,Coatomer subunit beta',PA,cytosol,-1.403860463,22.99553128,4.68e-9,no hit
PTBP1,P26599,Polypyrimidine tract-binding protein 1,PA,cytosol,-1.31855658,22.37009736,4.69e-9,no hit
CDK6,Q00534,Cyclin-dependent kinase 6,PA,cytosol,-1.411909765,18.80865815,4.72e-9,no hit
HNRNPM,P52272,Heterogeneous nuclear ribonucleoprotein M,PA,cytosol,-1.391767206,22.08542654,4.72e-9,no hit
CUL2,Q13617,Cullin-2,PA,cytosol,-1.083964166,21.87216405,4.81e-9,no hit
PIN1,Q13526,Peptidyl-prolyl cis-trans isomerase NIMA-interacting 1,PA,cytosol,-1.833821354,18.05584462,4.89e-9,no hit
SQSTM1,Q13501,Sequestosome-1,PA,cytosol,-1.315282222,20.4534746,4.93e-9,no hit
RPL32,P62910,60S ribosomal protein L32,PA,cytosol,-1.794740322,23.89887224,4.93e-9,no hit
FANCI,Q9NVI1,Fanconi anemia group I protein,PA,cytosol,-1.202167368,18.28238054,4.95e-9,no hit
ARHGEF2,Q92974,Rho guanine nucleotide exchange factor 2,PA,cytosol,-1.699583509,20.2513593,5e-9,no hit
LIG1,P18858,DNA ligase 1,PA,cytosol,-1.198089291,21.35229188,5.03e-9,no hit
DHX9,Q08211,ATP-dependent RNA helicase A,PA,cytosol,-1.155732218,22.92451295,5.11e-9,no hit
UBE4B,O95155,Ubiquitin conjugation factor E4 B,PA,cytosol,-1.31045862,20.41963422,5.24e-9,no hit
NANS,Q9NR45,Sialic acid synthase,PA,cytosol,-1.307921136,22.32167608,5.25e-9,no hit
WNK1,Q9H4A3,Serine/threonine-protein kinase WNK1,PA,cytosol,-1.149672429,21.19161137,5.27e-9,no hit
CUL1,Q13616,Cullin-1,PA,cytosol,-1.189374734,21.6918034,5.35e-9,no hit
SERPINB5,P36952,Serpin B5,PA,cytosol,-1.641867515,22.65485931,5.38e-9,no hit
RANBP9,Q96S59,Ran-binding protein 9,PA,cytosol,-1.258343669,17.60724275,5.44e-9,no hit
ZNF598,Q86UK7,E3 ubiquitin-protein ligase ZNF598,PA,cytosol,-1.4355650150000001,17.91180199,5.6e-9,no hit
AASDHPPT,Q9NRN7,L-aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase,PA,cytosol,-1.396467864,20.76881572,5.61e-9,no hit
COPG2,Q9UBF2,Coatomer subunit gamma-2,PA,cytosol,-1.13766488,18.72527669,5.61e-9,no hit
PEX5,P50542,Peroxisomal targeting signal 1 receptor,PA,cytosol,-1.25277104,18.41630271,5.68e-9,no hit
ELOB,Q15370,Elongin-B,PA,cytosol,-1.280666355,21.67981113,5.81e-9,no hit
PRPF31,Q8WWY3,U4/U6 small nuclear ribonucleoprotein Prp31,PA,cytosol,-0.975336069,19.72949188,5.82e-9,no hit
CBS,P35520,Cystathionine beta-synthase,PA,cytosol,-1.552173921,22.1508215,5.86e-9,no hit
PSMA1,P25786,Proteasome subunit alpha type-1,PA,cytosol,-1.603304117,23.84554043,5.96e-9,no hit
FAM98A,Q8NCA5,Protein FAM98A,PA,cytosol,-1.493802238,20.6003265,6.06e-9,no hit
FN3KRP,Q9HA64,Ketosamine-3-kinase,PA,cytosol,-1.409656474,21.20478218,6.28e-9,no hit
RACK1,P63244,Receptor of activated protein C kinase 1,PA,cytosol,-1.331565071,24.28488772,6.37e-9,no hit
PSMB5,P28074,Proteasome subunit beta type-5,PA,cytosol,-1.237665012,23.45619715,6.38e-9,no hit
ASNS,P08243,Asparagine synthetase [glutamine-hydrolyzing],PA,cytosol,-1.659392321,22.56698542,6.44e-9,no hit
NUBP1,P53384,Cytosolic Fe-S cluster assembly factor NUBP1,PA,cytosol,-1.529812505,19.88880799,6.44e-9,no hit
RNASEH2A,O75792,Ribonuclease H2 subunit A,PA,cytosol,-1.334618152,18.79498016,6.5e-9,no hit
HECTD1,Q9ULT8,E3 ubiquitin-protein ligase HECTD1,PA,cytosol,-1.35269393,20.80461737,6.65e-9,no hit
PTPN23,Q9H3S7,Tyrosine-protein phosphatase non-receptor type 23,PA,cytosol,-1.210346266,19.89157798,6.69e-9,no hit
DNAJA2,O60884,DnaJ homolog subfamily A member 2,PA,cytosol,-1.912717183,20.91125323,6.69e-9,no hit
RPL34,P49207,60S ribosomal protein L34,PA,cytosol,-1.95222596,23.29914019,6.81e-9,no hit
KYAT1,Q16773,Kynurenine--oxoglutarate transaminase 1,PA,cytosol,-1.412149203,19.6085701,6.82e-9,no hit
TRNT1,Q96Q11,"CCA tRNA nucleotidyltransferase 1, mitochondrial",PA,cytosol,-1.401288495,21.09881403,6.82e-9,no hit
HSPA4,P34932,Heat shock 70 kDa protein 4,PA,cytosol,-1.329376726,25.79069697,6.83e-9,no hit
ARHGEF1,Q92888,Rho guanine nucleotide exchange factor 1,PA,cytosol,-1.510255321,20.52196133,6.91e-9,no hit
PSMD11,O00231,26S proteasome non-ATPase regulatory subunit 11,PA,cytosol,-1.46716378,22.79486316,7.23e-9,no hit
AP1M1,Q9BXS5,AP-1 complex subunit mu-1,PA,cytosol,-1.398005541,18.98646197,7.37e-9,no hit
ADA,P00813,Adenosine deaminase,PA,cytosol,-1.412332728,19.95767366,7.37e-9,no hit
DNMT1,P26358,DNA (cytosine-5)-methyltransferase 1,PA,cytosol,-0.961657692,20.17326334,7.45e-9,no hit
PSMD4,P55036,26S proteasome non-ATPase regulatory subunit 4,PA,cytosol,-1.313818867,20.95319262,7.5e-9,no hit
HNRNPK,P61978,Heterogeneous nuclear ribonucleoprotein K,PA,cytosol,-1.245009071,23.27416603,7.59e-9,no hit
CCDC6,Q16204,Coiled-coil domain-containing protein 6,PA,cytosol,-1.353789162,20.29059634,7.6e-9,no hit
MAP2K3,P46734,Dual specificity mitogen-activated protein kinase kinase 3,PA,cytosol,-1.298595414,20.06183022,7.65e-9,no hit
NCAPD2,Q15021,Condensin complex subunit 1,PA,cytosol,-1.599114232,21.88172625,7.73e-9,no hit
PDCD6,O75340,Programmed cell death protein 6,PA,cytosol,-1.51929788,22.23130859,7.77e-9,no hit
TARBP1,Q13395,Probable methyltransferase TARBP1,PA,cytosol,-1.5639196930000001,19.46263696,7.79e-9,no hit
PUS7,Q96PZ0,Pseudouridylate synthase 7 homolog,PA,cytosol,-1.418744945,20.73661499,7.81e-9,no hit
PDXDC1,Q6P996,Pyridoxal-dependent decarboxylase domain-containing protein 1,PA,cytosol,-1.37177157,21.12271733,7.83e-9,no hit
TRMT6,Q9UJA5,tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6,PA,cytosol,-0.91288687,21.29406013,7.83e-9,no hit
SRSF6,Q13247,Serine/arginine-rich splicing factor 6,PA,cytosol,-0.909144144,20.11897591,7.85e-9,no hit
PSMB3,P49720,Proteasome subunit beta type-3,PA,cytosol,-1.426169329,21.99214843,7.89e-9,no hit
MCM3,P25205,DNA replication licensing factor MCM3,PA,cytosol,-1.243525652,24.13729781,8.31e-9,no hit
TSN,Q15631,Translin,PA,cytosol,-1.207554229,22.85940143,8.38e-9,no hit
AKR1A1,P14550,Aldo-keto reductase family 1 member A1,PA,cytosol,-1.354957405,22.51054662,8.39e-9,no hit
YBX1,P67809,Y-box-binding protein 1,PA,cytosol,-1.98998722,21.79907849,8.41e-9,no hit
MOV10,Q9HCE1,Helicase MOV-10,PA,cytosol,-1.139592859,19.68043649,8.72e-9,no hit
RPS28,P62857,40S ribosomal protein S28,PA,cytosol,-1.429239549,22.02398219,8.74e-9,no hit
PSME2,Q9UL46,Proteasome activator complex subunit 2,PA,cytosol,-1.565386562,22.75844309,8.74e-9,no hit
G3BP1,Q13283,Ras GTPase-activating protein-binding protein 1,PA,cytosol,-1.855375845,22.3280374,8.8e-9,no hit
FDPS,P14324,Farnesyl pyrophosphate synthase,PA,cytosol,-1.825808353,23.5132014,8.86e-9,no hit
HNRNPA0,Q13151,Heterogeneous nuclear ribonucleoprotein A0,PA,cytosol,-1.5464782480000001,19.82568762,9.28e-9,no hit
MTAP,Q13126,S-methyl-5'-thioadenosine phosphorylase,PA,cytosol,-1.59027527,21.79388428,9.41e-9,no hit
ESD,P10768,S-formylglutathione hydrolase,PA,cytosol,-1.608641586,21.02491593,9.73e-9,no hit
SEC23A,Q15436,Protein transport protein Sec23A,PA,cytosol,-1.244404658,20.86722785,9.86e-9,no hit
GTPBP1,O00178,GTP-binding protein 1,PA,cytosol,-1.59887866,17.92004641,1.01e-8,no hit
SEC16A,O15027,Protein transport protein Sec16A,PA,cytosol,-1.155982891,20.05487818,1.02e-8,no hit
ILF2,Q12905,Interleukin enhancer-binding factor 2,PA,cytosol,-1.040557954,21.57350852,1.04e-8,no hit
HNRNPD,Q14103,Heterogeneous nuclear ribonucleoprotein D0,PA,cytosol,-1.05352688,23.02876301,1.05e-8,no hit
MMS19,Q96T76,MMS19 nucleotide excision repair protein homolog,PA,cytosol,-1.240317708,19.64633651,1.05e-8,no hit
EIF2B2,P49770,Translation initiation factor eIF-2B subunit beta,PA,cytosol,-1.402407161,18.62024646,1.05e-8,no hit
EIF3H,O15372,Eukaryotic translation initiation factor 3 subunit H,PA,cytosol,-1.477591143,21.97633908,1.06e-8,no hit
MAD2L1,Q13257,Mitotic spindle assembly checkpoint protein MAD2A,PA,cytosol,-1.276488671,18.4696288,1.06e-8,no hit
MTPN,P58546,Myotrophin,PA,cytosol,-1.539470179,21.09918212,1.06e-8,no hit
RPS25,P62851,40S ribosomal protein S25,PA,cytosol,-1.74070472,23.98601135,1.06e-8,no hit
KIF2C,Q99661,Kinesin-like protein KIF2C,PA,cytosol,-1.043031011,19.74374682,1.07e-8,no hit
MSN,P26038,Moesin,PA,cytosol,-1.276814547,25.2559503,1.08e-8,no hit
DDX1,Q92499,ATP-dependent RNA helicase DDX1,PA,cytosol,-1.277017869,23.03220582,1.08e-8,no hit
HNRNPUL1,Q9BUJ2,Heterogeneous nuclear ribonucleoprotein U-like protein 1,PA,cytosol,-0.928778056,21.09566488,1.09e-8,no hit
COASY,Q13057,Bifunctional coenzyme A synthase,PA,cytosol,-1.661416302,20.16704358,1.1e-8,no hit
YWHAE,P62258,14-3-3 protein epsilon,PA,cytosol,-1.625026659,25.39589301,1.14e-8,no hit
TXLNA,P40222,Alpha-taxilin,PA,cytosol,-1.669208305,20.17713006,1.16e-8,no hit
BAG6,P46379,Large proline-rich protein BAG6,PA,cytosol,-1.355590582,23.09764946,1.16e-8,no hit
PSMD3,O43242,26S proteasome non-ATPase regulatory subunit 3,PA,cytosol,-1.387758602,22.75671891,1.19e-8,no hit
UPF1,Q92900,Regulator of nonsense transcripts 1,PA,cytosol,-1.139497944,23.07479809,1.19e-8,no hit
CLNS1A,P54105,Methylosome subunit pICln,PA,cytosol,-1.598833679,20.65727816,1.21e-8,no hit
DNAAF5,Q86Y56,Dynein axonemal assembly factor 5,PA,cytosol,-0.947004151,21.32705994,1.22e-8,no hit
RPS5,P46782,40S ribosomal protein S5,PA,cytosol,-1.537272735,23.03457482,1.24e-8,no hit
MIF,P14174,Macrophage migration inhibitory factor,PA,cytosol,-1.898664571,23.7263143,1.26e-8,no hit
DUS3L,Q96G46,tRNA-dihydrouridine(47) synthase [NAD(P)(+)]-like,PA,cytosol,-1.110465969,19.59225224,1.34e-8,no hit
RAB1A,P62820,Ras-related protein Rab-1A,PA,cytosol,-1.344776701,22.19375561,1.34e-8,no hit
YWHAZ,P63104,14-3-3 protein zeta/delta,PA,cytosol,-1.583010462,24.54746526,1.38e-8,no hit
MCMBP,Q9BTE3,Mini-chromosome maintenance complex-binding protein,PA,cytosol,-1.148021684,23.10450665,1.4e-8,no hit
RPL6,Q02878,60S ribosomal protein L6,PA,cytosol,-1.716591272,24.36563993,1.42e-8,no hit
PPA1,Q15181,Inorganic pyrophosphatase,PA,cytosol,-1.738413656,22.76450046,1.48e-8,no hit
PAIP1,Q9H074,Polyadenylate-binding protein-interacting protein 1,PA,cytosol,-1.330849572,20.38644958,1.5e-8,no hit
RPA1,P27694,Replication protein A 70 kDa DNA-binding subunit,PA,cytosol,-0.928760543,22.43051748,1.54e-8,no hit
OSBPL11,Q9BXB4,Oxysterol-binding protein-related protein 11,PA,cytosol,-1.423376305,17.06640493,1.55e-8,no hit
MVP,Q14764,Major vault protein,PA,cytosol,-1.225401059,19.71497732,1.56e-8,no hit
RHEB,Q15382,GTP-binding protein Rheb,PA,cytosol,-1.102766302,20.39130219,1.6e-8,no hit
DRG1,Q9Y295,Developmentally-regulated GTP-binding protein 1,PA,cytosol,-1.232595368,22.02997555,1.66e-8,no hit
EIF2S3,P41091,Eukaryotic translation initiation factor 2 subunit 3,PA,cytosol,-1.415770317,23.46972464,1.66e-8,no hit
HEATR3,Q7Z4Q2,HEAT repeat-containing protein 3,PA,cytosol,-1.093907839,20.88063463,1.67e-8,no hit
RPL11,P62913,60S ribosomal protein L11,PA,cytosol,-1.662894194,23.55784513,1.68e-8,no hit
NNMT,P40261,Nicotinamide N-methyltransferase,PA,cytosol,-1.846125654,21.34102464,1.74e-8,no hit
PPM1G,O15355,Protein phosphatase 1G,PA,cytosol,-1.422251838,23.94305847,1.74e-8,no hit
PREP,P48147,Prolyl endopeptidase,PA,cytosol,-1.509402285,23.40606174,1.76e-8,no hit
CAPN1,P07384,Calpain-1 catalytic subunit,PA,cytosol,-1.80431117,18.62815401,1.79e-8,no hit
BRCC3,P46736,Lys-63-specific deubiquitinase BRCC36,PA,cytosol,-1.572860031,17.74531527,1.81e-8,no hit
CFL2,Q9Y281,Cofilin-2,PA,cytosol,-1.229372419,19.19184344,1.81e-8,no hit
ADI1,Q9BV57,Acireductone dioxygenase,PA,cytosol,-1.809098587,20.5361728,1.83e-8,no hit
DHPS,P49366,Deoxyhypusine synthase,PA,cytosol,-1.460294174,20.29203351,1.84e-8,no hit
DDX21,Q9NR30,Nucleolar RNA helicase 2,PA,cytosol,-0.925317971,20.02827054,1.86e-8,no hit
EIF6,P56537,Eukaryotic translation initiation factor 6,PA,cytosol,-1.176422875,19.96575808,1.87e-8,no hit
GBE1,Q04446,"1,4-alpha-glucan-branching enzyme",PA,cytosol,-1.27602739,22.2640741,1.89e-8,no hit
IPO7,O95373,Importin-7,PA,cytosol,-1.517265531,24.15016927,1.9e-8,no hit
RAD1,O60671,Cell cycle checkpoint protein RAD1,PA,cytosol,-1.468061551,19.48681078,1.91e-8,no hit
TDP2,O95551,Tyrosyl-DNA phosphodiesterase 2,PA,cytosol,-1.160601767,20.17374793,1.92e-8,no hit
TSR1,Q2NL82,Pre-rRNA-processing protein TSR1 homolog,PA,cytosol,-1.100113919,21.11641241,1.92e-8,no hit
RPL30,P62888,60S ribosomal protein L30,PA,cytosol,-1.679063974,23.58537134,1.95e-8,no hit
WRNIP1,Q96S55,ATPase WRNIP1,PA,cytosol,-1.026788972,19.40835897,1.98e-8,no hit
RPL15,P61313,60S ribosomal protein L15,PA,cytosol,-1.578764679,24.45788399,2.04e-8,no hit
MYL12B,O14950,Myosin regulatory light chain 12B,PA,cytosol,-1.842513872,22.24256867,2.04e-8,no hit
CFAP20,Q9Y6A4,Cilia- and flagella-associated protein 20,PA,cytosol,-1.096148434,18.83884564,2.06e-8,no hit
POLR1C,O15160,DNA-directed RNA polymerases I and III subunit RPAC1,PA,cytosol,-1.430396328,20.16165523,2.25e-8,no hit
NUDT5,Q9UKK9,ADP-sugar pyrophosphatase,PA,cytosol,-1.46273771,24.27469457,2.27e-8,no hit
RTF1,Q92541,RNA polymerase-associated protein RTF1 homolog,PA,cytosol,-1.438262417,18.66717486,2.31e-8,no hit
NR3C1,P04150,Glucocorticoid receptor,PA,cytosol,-2.073170261,19.17084314,2.35e-8,no hit
UBLCP1,Q8WVY7,Ubiquitin-like domain-containing CTD phosphatase 1,PA,cytosol,-1.784079728,20.22966076,2.46e-8,no hit
RPL4,P36578,60S ribosomal protein L4,PA,cytosol,-1.957483064,25.16344503,2.52e-8,no hit
UBR2,Q8IWV8,E3 ubiquitin-protein ligase UBR2,PA,cytosol,-1.29318602,20.10708104,2.52e-8,no hit
RPS4X,P62701,"40S ribosomal protein S4, X isoform",PA,cytosol,-1.428195847,24.91506212,2.56e-8,no hit
PDE12,Q6L8Q7,"2',5'-phosphodiesterase 12",PA,cytosol,-1.614970666,20.52730513,2.62e-8,no hit
YBX3,P16989,Y-box-binding protein 3,PA,cytosol,-2.062375614,19.15511798,2.68e-8,no hit
TNPO2,O14787,Transportin-2,PA,cytosol,-1.042408793,20.08268272,2.68e-8,no hit
RPS12,P25398,40S ribosomal protein S12,PA,cytosol,-1.295832118,22.55290323,2.71e-8,no hit
BROX,Q5VW32,BRO1 domain-containing protein BROX,PA,cytosol,-1.763948314,19.68767075,2.73e-8,no hit
LACTB2,Q53H82,Endoribonuclease LACTB2,PA,cytosol,-1.283898653,21.07653977,2.76e-8,no hit
EIF4B,P23588,Eukaryotic translation initiation factor 4B,PA,cytosol,-1.674925104,20.43888046,2.83e-8,no hit
EIF3A,Q14152,Eukaryotic translation initiation factor 3 subunit A,PA,cytosol,-1.287622334,25.36451898,2.85e-8,no hit
ZYX,Q15942,Zyxin,PA,cytosol,-1.856667055,20.67247214,2.9e-8,no hit
ALDOC,P09972,Fructose-bisphosphate aldolase C,PA,cytosol,-2.28181593,19.28483615,2.95e-8,no hit
PLIN4,Q96Q06,Perilipin-4,PA,cytosol,-2.512278549,18.86081207,3.05e-8,no hit
RPL17,P18621,60S ribosomal protein L17,PA,cytosol,-1.726210693,23.84847178,3.13e-8,no hit
RPS8,P62241,40S ribosomal protein S8,PA,cytosol,-1.556474914,24.11292398,3.17e-8,no hit
PSMD14,O00487,26S proteasome non-ATPase regulatory subunit 14,PA,cytosol,-1.329144673,21.9405449,3.17e-8,no hit
RPS15A,P62244,40S ribosomal protein S15a,PA,cytosol,-1.536441696,23.71791347,3.26e-8,no hit
HSPA2,P54652,Heat shock-related 70 kDa protein 2,PA,cytosol,-1.677622357,19.07067155,3.27e-8,no hit
SAMHD1,Q9Y3Z3,Deoxynucleoside triphosphate triphosphohydrolase SAMHD1,PA,cytosol,-1.091634312,19.37974053,3.34e-8,no hit
HIKESHI,Q53FT3,Protein Hikeshi,PA,cytosol,-1.813482179,18.77624538,3.34e-8,no hit
RABGEF1,Q9UJ41,Rab5 GDP/GTP exchange factor,PA,cytosol,-1.441931753,18.87270787,3.5e-8,no hit
LTV1,Q96GA3,Protein LTV1 homolog,PA,cytosol,-1.545469275,18.67292415,3.55e-8,no hit
DHX15,O43143,ATP-dependent RNA helicase DHX15,PA,cytosol,-1.244346121,23.10048365,3.6e-8,no hit
RPL28,P46779,60S ribosomal protein L28,PA,cytosol,-1.793699482,23.81390232,3.61e-8,no hit
ANKFY1,Q9P2R3,Rabankyrin-5,PA,cytosol,-1.094866071,18.92799338,3.62e-8,no hit
DNAJC21,Q5F1R6,DnaJ homolog subfamily C member 21,PA,cytosol,-1.630255641,20.24103151,3.68e-8,no hit
AIMP2,Q13155,Aminoacyl tRNA synthase complex-interacting multifunctional protein 2,PA,cytosol,-1.169962811,22.57738367,3.69e-8,no hit
RPS6,P62753,40S ribosomal protein S6,PA,cytosol,-1.64617786,24.16846415,3.73e-8,no hit
PSMB2,P49721,Proteasome subunit beta type-2,PA,cytosol,-1.185096104,23.29567616,3.96e-8,no hit
RPS17,P08708,40S ribosomal protein S17,PA,cytosol,-1.619427938,23.08763081,4e-8,no hit
CUL4A,Q13619,Cullin-4A,PA,cytosol,-1.125701962,22.71267604,4.25e-8,no hit
PPP6R1,Q9UPN7,Serine/threonine-protein phosphatase 6 regulatory subunit 1,PA,cytosol,-1.781109891,19.69835967,4.3e-8,no hit
RPL23A,P62750,60S ribosomal protein L23a,PA,cytosol,-2.187523057,23.5827422,4.43e-8,no hit
EIF2B5,Q13144,Translation initiation factor eIF-2B subunit epsilon,PA,cytosol,-1.507562213,19.33737631,4.49e-8,no hit
ISOC1,Q96CN7,Isochorismatase domain-containing protein 1,PA,cytosol,-1.423182826,20.73245611,4.49e-8,no hit
UBE3A,Q05086,Ubiquitin-protein ligase E3A,PA,cytosol,-1.267356193,16.77263728,4.5e-8,no hit
GMFB,P60983,Glia maturation factor beta,PA,cytosol,-1.378420099,19.2718802,4.55e-8,no hit
KANK1,Q14678,KN motif and ankyrin repeat domain-containing protein 1,PA,cytosol,-1.022239084,18.20102569,4.57e-8,no hit
TIAL1,Q01085,Nucleolysin TIAR,PA,cytosol,-1.063994539,20.20967201,4.67e-8,no hit
PRKACB,P22694,cAMP-dependent protein kinase catalytic subunit beta,PA,cytosol,-1.271993508,22.37010969,4.7e-8,no hit
PRDX5,P30044,"Peroxiredoxin-5, mitochondrial",PA,cytosol,-1.687385174,19.07310206,4.73e-8,no hit
PRKDC,P78527,DNA-dependent protein kinase catalytic subunit,PA,cytosol,-0.979134379,23.6422732,4.74e-8,no hit
PRPF3,O43395,U4/U6 small nuclear ribonucleoprotein Prp3,PA,cytosol,-1.555858624,18.43957359,4.85e-8,no hit
TRMT5,Q32P41,tRNA (guanine(37)-N1)-methyltransferase,PA,cytosol,-1.182745694,17.86947509,4.87e-8,no hit
SEC23B,Q15437,Protein transport protein Sec23B,PA,cytosol,-1.493124498,20.85276504,4.9e-8,no hit
DHX36,Q9H2U1,ATP-dependent DNA/RNA helicase DHX36,PA,cytosol,-1.376038445,20.14367834,5.01e-8,no hit
CAPZA1,P52907,F-actin-capping protein subunit alpha-1,PA,cytosol,-1.150595464,20.52410946,5.1e-8,no hit
IGF2BP3,O00425,Insulin-like growth factor 2 mRNA-binding protein 3,PA,cytosol,-1.098581096,21.17083493,5.2100000000000003e-08,no hit
NONO,Q15233,Non-POU domain-containing octamer-binding protein,PA,cytosol,-1.05831198,21.30884219,5.23e-8,no hit
PURA,Q00577,Transcriptional activator protein Pur-alpha,PA,cytosol,-1.013974274,19.6370007,5.27e-8,no hit
COLGALT1,Q8NBJ5,Procollagen galactosyltransferase 1,PA,cytosol,-1.18801316,19.39200262,5.35e-8,no hit
PRDX1,Q06830,Peroxiredoxin-1,PA,cytosol,-1.702804285,24.94077949,5.35e-8,no hit
SGTA,O43765,Small glutamine-rich tetratricopeptide repeat-containing protein alpha,PA,cytosol,-1.274048413,21.29149373,5.5e-8,no hit
GNL1,P36915,Guanine nucleotide-binding protein-like 1,PA,cytosol,-1.619743694,19.60315921,5.5e-8,no hit
PTGR1,Q14914,Prostaglandin reductase 1,PA,cytosol,-1.544501012,23.10478404,5.51e-8,no hit
ALDOA,P04075,Fructose-bisphosphate aldolase A,PA,cytosol,-2.265337812,24.76163881,5.53e-8,no hit
UBAP2L,Q14157,Ubiquitin-associated protein 2-like,PA,cytosol,-1.678819672,20.30696215,5.82e-8,no hit
NEMF,O60524,Ribosome quality control complex subunit NEMF,PA,cytosol,-1.615736387,20.14898559,5.84e-8,no hit
TPP2,P29144,Tripeptidyl-peptidase 2,PA,cytosol,-1.140405488,23.28595409,5.94e-8,no hit
PSMD1,Q99460,26S proteasome non-ATPase regulatory subunit 1,PA,cytosol,-1.280698213,23.10176345,5.99e-8,no hit
YKT6,O15498,Synaptobrevin homolog YKT6,PA,cytosol,-1.582575372,19.25687631,6.05e-8,no hit
OSGEP,Q9NPF4,tRNA N6-adenosine threonylcarbamoyltransferase,PA,cytosol,-1.120705853,19.52980939,6.14e-8,no hit
TELO2,Q9Y4R8,Telomere length regulation protein TEL2 homolog,PA,cytosol,-1.232836601,19.83348117,6.48e-8,no hit
DCUN1D1,Q96GG9,DCN1-like protein 1,PA,cytosol,-1.108630979,19.01862294,6.49e-8,no hit
SNRPD2,P62316,Small nuclear ribonucleoprotein Sm D2,PA,cytosol,-1.13065695,20.03164737,6.49e-8,no hit
USP5,P45974,Ubiquitin carboxyl-terminal hydrolase 5,PA,cytosol,-1.240942929,23.29016843,6.68e-8,no hit
DCXR,Q7Z4W1,L-xylulose reductase,PA,cytosol,-1.241623188,19.07565692,6.68e-8,no hit
CPPED1,Q9BRF8,Serine/threonine-protein phosphatase CPPED1,PA,cytosol,-1.831211541,20.2803019,7.16e-8,no hit
PPIL1,Q9Y3C6,Peptidyl-prolyl cis-trans isomerase-like 1,PA,cytosol,-1.107384018,21.23279,7.35e-8,no hit
OGA,O60502,Protein O-GlcNAcase,PA,cytosol,-1.310414996,23.11134263,7.75e-8,no hit
RANBP3,Q9H6Z4,Ran-binding protein 3,PA,cytosol,-1.580252494,19.7885465,7.88e-8,no hit
EIF2S1,P05198,Eukaryotic translation initiation factor 2 subunit 1,PA,cytosol,-1.408936912,23.49804777,7.9e-8,no hit
CCT7,Q99832,T-complex protein 1 subunit eta,PA,cytosol,-1.972686156,23.97579051,7.92e-8,no hit
PGM2,Q96G03,Phosphopentomutase,PA,cytosol,-1.430749215,23.37818467,8.02e-8,no hit
TRMT2A,Q8IZ69,tRNA (uracil-5-)-methyltransferase homolog A,PA,cytosol,-0.809932138,21.19594557,8.17e-8,no hit
